,id,text,favorite_count,retweet_count,created_at
2854,1028978527784370176,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:16:13+00:00
2855,1028978302772494336,"RT @NopiaRide: Sooner or later, we will have to recognize that the Earth has rights too. To live without pollution. Let's take good care of…",0,6,2018-08-13 12:15:19+00:00
2856,1028978573925703680,"RT @ProfTerryHughes: And #UNESCO too, as Australia continues to shirk its responsibilities for stewardship of the #GreatBarrierReef by prom…",0,11,2018-08-13 12:16:24+00:00
2857,1028978464211324930,RT @grp_resilience: Read the latest #resilience research from GRP grantee @MercyCorps! Find out what they've been doing in #Nepal to help l…,0,4,2018-08-13 12:15:58+00:00
2858,1028978043526819841,"RT @BillOddie: Save the Grouse. Save the Harriers. Save all wildlife. Save us from everything bad , from Climate change, polluted seas etc.…",0,74,2018-08-13 12:14:17+00:00
2859,1028978286070644737,Fascinating. https://t.co/upB9WvIANT,0,0,2018-08-13 12:15:15+00:00
2860,1028978636089643016,RT @Ocasio2018: 1st time female candidate makes small slip on a budgetary figure during extemporaneous interview: “This girl is SO uninform…,0,8911,2018-08-13 12:16:38+00:00
2861,1028978181938659333,Another stupid politician 😱 https://t.co/m4Oj7z1PXI,0,0,2018-08-13 12:14:50+00:00
2862,1028978186078412801,RT @JulianBurnside: #qanda How does any rational being deny the fact of climate change?,0,127,2018-08-13 12:14:51+00:00
2863,1028978105875087360,Opinion | Erin Biba: Why campaigns banning meat send the wrong message on climate change https://t.co/vROOSifxYM via @NBCNewsTHINK,0,0,2018-08-13 12:14:32+00:00
2864,1028978225379254273,"How data can lie: a must read to understand some ""scientific"" climate change skeptics https://t.co/L5EdZFZ6EK",0,0,2018-08-13 12:15:01+00:00
2865,1028978297995022336,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 12:15:18+00:00
2866,1028978029140135936,Ignore the climate change deniers. California's hellish summer really is a grave warning https://t.co/THWOpX2UKc,0,0,2018-08-13 12:14:14+00:00
2867,1028978399749070848,"@INPREP_EU @SECURI_EU @ISENSE_GROUP @DRIVER_PROJECT To contribute to this, we wrote a little while ago this quick g… https://t.co/1BDbiPsk7M",3,2,2018-08-13 12:15:42+00:00
2868,1028978401200070656,"RT @RetiredCdnRJB: @CPC_HQ @AndrewScheer Do these kids realize the #CPC opposes action to fight climate change, &amp; wants to make guns easier…",0,27,2018-08-13 12:15:42+00:00
2869,1028978549615517700,"RT @Richard_Dixon: Shell's 50th - 50 years of climate change denial https://t.co/KCjbLOd98F  ""The planet cannot afford to have Shell still…",0,36,2018-08-13 12:16:18+00:00
2870,1028978017010376704,"RT @AllanRSavory: Title was inaccurate. We cannot green the natural deserts that get no rain, but can regenerate the vast regions of man-ma…",0,19,2018-08-13 12:14:11+00:00
2871,1028978035104657408,".@astro_timpeake &amp; @SirDavidBBC - Two greats protecting @OurOneHome 🌍💚

""We need to take #ClimateChange very seriou… https://t.co/4z0C7o1HR1",1,1,2018-08-13 12:14:15+00:00
2872,1028978010832031744,"RT @The_ManishSood: If you are really an Indian who loves their motherland India, if you are bored n angry at the way this govt is function…",0,176,2018-08-13 12:14:09+00:00
2873,1028978301359017984,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:15:19+00:00
2874,1028978593185947648,"RT @ProfTerryHughes: “We either re-examine the current plans for unrestricted coal exports, taking proper account and responsibility for th…",0,42,2018-08-13 12:16:28+00:00
2875,1028978439141908480,Funny how this @TheAtlantic report on monster viruses &amp; zombie diseases emerging from the Arctic permafrost shifted… https://t.co/q5u8ZAxHii,4,0,2018-08-13 12:15:52+00:00
2876,1028978616808271872,"I wonder what the conversations at the WH were as Hussein left. I mean, he never really left because he had the pla… https://t.co/24BdgQ9IEG",0,0,2018-08-13 12:16:34+00:00
2877,1028978624341442561,"RT @klustout: And yet, @jrockstrom remains hopeful (!!). He says, ""the path to success is there"" but it will require high-tech innovation,…",0,3,2018-08-13 12:16:36+00:00
2878,1028978497937530881,"RT @franklinavenue: In case you haven't read it yet, perhaps the most important piece of reporting you'll read all year: https://t.co/1zoXx…",0,471,2018-08-13 12:16:06+00:00
2879,1028978174967930881,RT @JorgeRiechmann: “Necesitamos una mayor sensación de totalidad y una menor sensación de intencionalidad”. Un artículo para leer con aten…,0,4,2018-08-13 12:14:49+00:00
2880,1028978123675770881,Yes  Sadhguru.Hope all the state governments give importance to this move. https://t.co/fPh6w74ZGN,0,0,2018-08-13 12:14:36+00:00
2881,1028978814972567552,RT @drifteur: 'Perhaps the next step in evolution and also our chance for overcoming climate change and other global crises lie in #collect…,0,10,2018-08-13 12:17:21+00:00
2882,1028978732474753026,RT @FloodsOrg: This guy's speaking our language! “Engineering Standards Are Not Keeping Up with Climate Change” by @CostaSamaras: https://t…,0,20,2018-08-13 12:17:01+00:00
2883,1028978961596870656,RT @antfarmer: Nothing makes me angrier than a Nat like @Barnaby_Joyce saying ‘people in KMart or the local pub don’t care about Paris [agr…,0,14,2018-08-13 12:17:56+00:00
2884,1028978734936870913,RT @hondadeal4vets: Fuck littering &amp; fuck global warming,0,897,2018-08-13 12:17:02+00:00
2885,1028979043910074368,"RT @RetiredCdnRJB: @CPC_HQ @AndrewScheer Do these kids realize the #CPC opposes action to fight climate change, &amp; wants to make guns easier…",0,27,2018-08-13 12:18:16+00:00
2886,1028979047710302208,RT @Greenpeace: The extreme weather around the world right now is not just about the heatwaves. The effects of  #climatechange take many fo…,0,83,2018-08-13 12:18:17+00:00
2887,1028978839831998464,RT @CBSMoneyWatch: The biggest long-term threat to the U.S. economy: climate change https://t.co/AK9CgdZDYy,0,1,2018-08-13 12:17:27+00:00
2888,1028978820425101312,RT @RisuenoCarlos: Y Ojalá que la ciudad de #Quito se llene de estos buses y dejemos los contaminadores tradicionales atrás.. #ClimateChang…,0,6,2018-08-13 12:17:22+00:00
2889,1028978730801287169,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:17:01+00:00
2890,1028978992664203265,"RT @BillOddie: Save the Grouse. Save the Harriers. Save all wildlife. Save us from everything bad , from Climate change, polluted seas etc.…",0,74,2018-08-13 12:18:04+00:00
2891,1028978674811457537,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 12:16:48+00:00
2892,1028978779853606912,"RT @JulianBurnside: Climate change could kill us all off.
Does the hard right not understand the precautionary principle #QandA",0,123,2018-08-13 12:17:13+00:00
2893,1028978709443895297,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:16:56+00:00
2894,1028979008883445761,"RT @sureshpprabhu: Addressed the #WorldElephantDay 2018 celebration event organised by the Ministry of Forest &amp; Climate Change, GoI. The el…",0,30,2018-08-13 12:18:07+00:00
2895,1028978917095485440,“Why Climate Change Is Fast Becoming a Medical Emergency” by @nilegirl https://t.co/trQNzy4zvp,1,0,2018-08-13 12:17:45+00:00
2896,1028978798946136064,"The potential impact of electric vehicles on global energy systems https://t.co/7dCoevZYDw 
#energy #electricvehicles #climatechange",0,0,2018-08-13 12:17:17+00:00
2897,1028978841421860866,"RT @SasjaBeslik: THIS is the most effective way to tackle climate change. 
#climatechange #globalwarming https://t.co/qA6soexGi5",0,433,2018-08-13 12:17:27+00:00
2898,1028978667043610629,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 12:16:46+00:00
2899,1028979042702114816,RT @jwlarrabee: Climate change is the greatest challenge to our survival.  https://t.co/2T6Ds1vt6b,0,12,2018-08-13 12:18:15+00:00
2900,1028978666192039937,"RT @INCIndia: After 'inventing' yoga and disproving climate change, checkout how Modiji has redefined science! https://t.co/VsVTW1z0OO",0,1391,2018-08-13 12:16:46+00:00
2901,1028978718968958976,RT @myer051: Those found guilty of fueling run away climate change &amp; their political enablers must be held to account for crimes against hu…,0,9,2018-08-13 12:16:58+00:00
2902,1028978953858494464,I think global warming is best explained by my short-tempered great-aunt Doris's favorite song: 'A Change Is Gonna Come'.,0,0,2018-08-13 12:17:54+00:00
2903,1028978818047004672,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:17:22+00:00
2904,1028978938696163329,RT @ClimateReality: #ClimateChange adds fuel to wildfires in the US West by making them more likely and more severe https://t.co/GPChxnNUM4,0,114,2018-08-13 12:17:51+00:00
2905,1028979036998049795,"RT @NopiaRide: Sooner or later, we will have to recognize that the Earth has rights too. To live without pollution. Let's take good care of…",0,6,2018-08-13 12:18:14+00:00
2906,1028978700484861952,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:16:54+00:00
2907,1028978780759568384,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:17:13+00:00
2908,1028978913282846725,We consider Ireland’s performance on mitigating climate change via the energy sector. Data suggests it’s a case of… https://t.co/gXgNylX4Ua,1,0,2018-08-13 12:17:45+00:00
2909,1028979047743741952,"@D_LittleproudMP @The_Nationals Unlike rich Farmers, ordinary Aussies don’t own $multimillion assets, we don’t have… https://t.co/doLmfXyMzq",0,0,2018-08-13 12:18:17+00:00
2910,1028979094812352513,RT @AllanMargolin: SAVE OUR SHORES: Pacific Island innovators are marrying tradition with modern technology to battle #climatechange https:…,0,9,2018-08-13 12:18:28+00:00
2911,1028978760853467138,Some Ecology news https://t.co/rCTpkm3evp #climatechange #india,0,0,2018-08-13 12:17:08+00:00
2912,1028978731392618497,RT @natalieben: #pnr @chilledasad100 @WarOnWant - #climatechange is reality now: Those who are least responsible are suffering most. They n…,0,12,2018-08-13 12:17:01+00:00
2913,1028978821611974657,RT @ChristineMilne: I hope @UNFCCC is watching energy and climate debate in Australia to see just how disingenuous Aust Govt is on global w…,0,20,2018-08-13 12:17:23+00:00
2914,1028978768570798082,RT @unionsaustralia: Climate change is real and no amount of denial by people in the Turnbull government won’t stop it. Working people dese…,0,33,2018-08-13 12:17:10+00:00
2915,1028978862745636864,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:17:33+00:00
2916,1028978760375316480,"RT @MikeHudema: ""It is horrifying that we have to fight our own government to save the environment.""

@JustinTrudeau #climate leaders don't…",0,141,2018-08-13 12:17:08+00:00
2917,1028978819754016768,"RT @pinskylab: Nice summary of the #ECCWO18 meeting on climate change and the oceans, by Sarah Carr of MEAM: https://t.co/tgRcV4TY8M",0,2,2018-08-13 12:17:22+00:00
2918,1028978672265388032,RT @AusHealthReform: Health risks of “Hothouse Earth”. A report released this week on the dangers of heading towards “Hothouse Earth” makes…,0,1,2018-08-13 12:16:47+00:00
2919,1028978805224996864,"RT @nourishscotland: Fantastic news - and much needed boost for #MondayMotivation

@scottishlabour pledge to end Scotland's contribution to…",0,4,2018-08-13 12:17:19+00:00
2920,1028978758362058752,The biggest long-term threat to the U.S. economy: climate change https://t.co/AK9CgdZDYy,0,1,2018-08-13 12:17:08+00:00
2921,1028978915241545729,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:17:45+00:00
2922,1028978994639773696,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:18:04+00:00
2923,1028979088680214528,RT @TheAtlantic: What lurks in the Arctic’s thawing permafrost? Robinson Meyer discovers the zombie diseases of climate change https://t.co…,0,22,2018-08-13 12:18:26+00:00
2924,1028979085270110210,RT @theboltreport: BOLT: I have a message to the Liberal MPs - Why don't you finally get the guts to make a stand against your Prime Minist…,0,119,2018-08-13 12:18:26+00:00
2925,1028978906538434560,RT @NLinAustralia: Scientists warn a “Hothouse Earth” is irreversible if the world warms up by 2°C. Among them are #Dutch and #Australian r…,0,1,2018-08-13 12:17:43+00:00
2926,1028979003154214912,"RT @JaanaBack: BBC News - Climate change: 'Hothouse Earth' risks even if CO2 emissions slashed https://t.co/hmhbjfJZOZ

'Each year the Eart…",0,5,2018-08-13 12:18:06+00:00
2927,1028979062096637954,RT @francessinclai5: EU court agrees to hear case of families impacted by climate change https://t.co/w0jXVqnUeV,0,17,2018-08-13 12:18:20+00:00
2928,1028978788024180736,"CA: Facing $17 Billion in Fire Damages, a CEO Blames Climate Change 🤦🏻‍♂️ 🔥 ⁦@warriors_mom⁩  https://t.co/Cx5UGQQVSW",0,0,2018-08-13 12:17:15+00:00
2929,1028978952805736448,"RT @tveitdal: The New York Times has devoted an entire edition of its magazine, to a terrifying piece about climate change. https://t.co/3s…",0,459,2018-08-13 12:17:54+00:00
2930,1028978993846988800,"RT @AndrewGillum: I believe in science. 

That's a stark contrast from our current Governor who says he's not a scientist so he can't say i…",0,232,2018-08-13 12:18:04+00:00
2931,1028978881947164672,Bayer shares plunge on #Monsanto ruling — a market reaction to a California court ruling that a dying groundskeeper… https://t.co/3pb8JiU618,5,2,2018-08-13 12:17:37+00:00
2932,1028978884325269505,Climate change is here and we are not prepared. https://t.co/OIHP0puHgY,1,0,2018-08-13 12:17:38+00:00
2933,1028978837030240256,"@Wikisteff @pkbwood How much of the widespread apathy about abrupt, cataclysmic and irreversible climate change is… https://t.co/4H66y6vet8",0,0,2018-08-13 12:17:26+00:00
2934,1028978929413967872,RT @treacl: @SenatorAbetz needs this #factchecked! #qanda bravo 👏! https://t.co/tB4O2ggzVo,0,2,2018-08-13 12:17:48+00:00
2935,1028979090496344064,RT @LindaCollins11: Climate change is coming for rich people’s favorite things. Should we care? https://t.co/HjLVzN7OlO via @grist,0,1,2018-08-13 12:18:27+00:00
2936,1028978867371958274,RT @FastCoIdeas: Forced migration due to the extreme weather events caused by climate change is happening in communities across the U.S. an…,0,3,2018-08-13 12:17:34+00:00
2937,1028978853732147200,"RT @PaulEDawson: ""..as early as the mid-1960s, [they] planned their own business operations around rising seas &amp; other harms from climate c…",0,123,2018-08-13 12:17:30+00:00
2938,1028979082380419072,"RT @PaulEDawson: BOOM - Green is Bigger than Oil and Growing..... 

“No longer a loose concept the green economy is now a measurable and de…",0,127,2018-08-13 12:18:25+00:00
2939,1028978926830403591,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:17:48+00:00
2940,1028979011471515648,RT @4OceanBracelets: Only 13.2% of the world's oceans are still considered marine wilderness and only 4.9% of it is in a #MarineProtectedAr…,0,20,2018-08-13 12:18:08+00:00
2941,1028978778578464768,"RT @The_ManishSood: If you are really an Indian who loves their motherland India, if you are bored n angry at the way this govt is function…",0,176,2018-08-13 12:17:12+00:00
2942,1028978713323560960,Climate change is coming for rich people’s favorite things. Should we care? https://t.co/HjLVzN7OlO via @grist,0,1,2018-08-13 12:16:57+00:00
2943,1028978941317369856,"RT @PaulEDawson: ""..as early as the mid-1960s, [they] planned their own business operations around rising seas &amp; other harms from climate c…",0,123,2018-08-13 12:17:51+00:00
2944,1028979056455364608,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:18:19+00:00
2945,1028979035022405632,This is fascinating and written phenomenally. It’s hard to stop reading https://t.co/YTQa5PzavY,0,0,2018-08-13 12:18:14+00:00
2946,1028978807808643072,RT @henknieboer: Interesting thread on #NatureBasedSolutions . @EcoShapeBwN we are working to facilitate policy take-up and understanding b…,0,4,2018-08-13 12:17:19+00:00
2947,1028978790763061249,RT @MWCMarine: Take a peek at this top-notch #scicomm fresh from #ECCWO18 symposium on #climatechange's effects on the Oceans. Each little…,0,1,2018-08-13 12:17:15+00:00
2948,1028978689164406784,"RT @BeccaSelden: My first blog post, reflecting on #ECCWO18 https://t.co/6yzD9CaEdD",0,7,2018-08-13 12:16:51+00:00
2949,1028978906618109952,"RT @tan123: Penn State #ClimateScamBS: ""Lancaster County’s dairy farmers could be facing devastating drops in corn yields by 2050 because o…",0,3,2018-08-13 12:17:43+00:00
2950,1028978784299573256,RT @codepink: Did you know? By redirecting just 10% of worldwide military spending – which reached $1.68 trillion in 2016 – we could help r…,0,70,2018-08-13 12:17:14+00:00
2951,1028978912368386048,"RT @ProfPCDoherty: #QandA The debate on what science suggests is the existential threat of continued, cumulative &amp; ramped-up greenhouse gas…",0,94,2018-08-13 12:17:44+00:00
2952,1028978986653810688,RT @GreenKeithMEP: ICYMI: Meet the women saying no to oil drilling https://t.co/sqFkn9mPCR via @friends_earth,0,12,2018-08-13 12:18:02+00:00
2953,1028978786640035841,RT @PaulEDawson: Policies that choke off fossil fuels at their origin — shutting down mines and wells; banning new ones; opting against new…,0,396,2018-08-13 12:17:14+00:00
2954,1028979025706926080,"RT @PaulEDawson: BOOM - Green is Bigger than Oil and Growing..... 

“No longer a loose concept the green economy is now a measurable and de…",0,127,2018-08-13 12:18:11+00:00
2955,1028978787042701312,@nytimes You cannot stop climate change! Compare the Viking age to Victorian England,0,0,2018-08-13 12:17:14+00:00
2956,1028979588804878336,On #InternationalYouthDay remembering the inspiring speech &amp; appeals by the PM Shri @narendramodi ji to the youngst… https://t.co/twzmtAr6wc,0,0,2018-08-13 12:20:26+00:00
2957,1028979225208877056,RT @unionsaustralia: Climate change is real and no amount of denial by people in the Turnbull government won’t stop it. Working people dese…,0,33,2018-08-13 12:18:59+00:00
2958,1028979477584470016,"RT @CllrDaveShaw: The relentless pursuit of economic growth is the main driver of #GlobalWarming and #climatechange. 
#plasticpollution and…",0,20,2018-08-13 12:19:59+00:00
2959,1028979529857953792,"RT @Tank9999: #QandA  What #Reefgate was designed to do and WILL DO very effectively

is hamstring an incoming @AustralianLabor Govt's abil…",0,130,2018-08-13 12:20:12+00:00
2960,1028979192652808192,RT @CLGInitiative: Calling Law students: share your ideas for how legal instruments and institutional reforms can contribute to addressing…,0,5,2018-08-13 12:18:51+00:00
2961,1028979108783345664,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 12:18:31+00:00
2962,1028979225112522754,RT @ClimateReality: #ClimateChange adds fuel to wildfires in the US West by making them more likely and more severe https://t.co/GPChxnNUM4,0,114,2018-08-13 12:18:59+00:00
2963,1028979361813151744,So clever; accurate on so many levels. #climate #ClimateDeniers #GBR #GBRF #auspol #EnergyPolitics GutlessWonders https://t.co/5atcY8r8lY,0,0,2018-08-13 12:19:32+00:00
2964,1028979476728823808,RT @Greenpeace: Climate change isn’t just affecting polar bears. It’s affecting us all. https://t.co/50ZAjrVBms,0,209,2018-08-13 12:19:59+00:00
2965,1028979288580677633,"RT @edanderson101: Melted asphalt in New Delhi, where the mercury regularly hits the mid-40s in summer. From this @guardiancities 'Halfway…",0,38,2018-08-13 12:19:14+00:00
2966,1028979258666799104,RT @DubaiTrends: .NBCNews:#UAE became the only Gulf country to establish a ministry dedicated to climate change that cuts across public&amp;pri…,0,4,2018-08-13 12:19:07+00:00
2967,1028979567904489472,"RT @Alice_C_Hill: We’ve successfully launched! 
The @AspenInstitute @HooverInst National Security &amp; Climate Change Roundtable just conclude…",0,9,2018-08-13 12:20:21+00:00
2968,1028979123073568768,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:18:35+00:00
2969,1028979555267239945,@abdullahalbosa2 @CBCLondon Internal Saudi issues like the fact that KSA is run by chuds with zero respect for inte… https://t.co/5c4Kmp2EYK,2,0,2018-08-13 12:20:18+00:00
2970,1028979354087317505,"RT @MarkBaileyMP: What an embarrassing 1980s effort from Senator Abetz on #QandA No understanding of rapidly changing energy market, fallin…",0,24,2018-08-13 12:19:30+00:00
2971,1028979267990765569,"RT @ProfTerryHughes: If you look closely at this photo - virtually all of the staghorn and tabular corals are dead, killed by back-to-back…",0,26,2018-08-13 12:19:09+00:00
2972,1028979372345020416,it’s so hot climate change is really gonna kill us all,3,0,2018-08-13 12:19:34+00:00
2973,1028979414384758785,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:19:44+00:00
2974,1028979655808675840,"RT @ProfPCDoherty: #QandA The debate on what science suggests is the existential threat of continued, cumulative &amp; ramped-up greenhouse gas…",0,94,2018-08-13 12:20:42+00:00
2975,1028979101925879808,"RT @KateVsTheWorld: Them: omg nerds are upset over video games! 

Also them: Omg the new Doom made a joke about demon pronouns! 
*50 posts…",0,149,2018-08-13 12:18:30+00:00
2976,1028979338815909889,RT @ElaineGilligan: Why I won't give up on Preston New Road @tinalouiseUK @NoFrackLancs #NoFracking https://t.co/3scbuEHDEb via @friends_ea…,0,9,2018-08-13 12:19:26+00:00
2977,1028979276572291072,"RT @PsychopompGecko: Jordan Peterson, with Koch backing, went from an anti-trans activist to an influential speaker teaching so-called skep…",0,781,2018-08-13 12:19:11+00:00
2978,1028979425185021952,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:19:47+00:00
2979,1028979264966688768,"RT @ProfPCDoherty: #QandA The debate on what science suggests is the existential threat of continued, cumulative &amp; ramped-up greenhouse gas…",0,94,2018-08-13 12:19:08+00:00
2980,1028979218774777856,RT @theboltreport: BOLT: I have a message to the Liberal MPs - Why don't you finally get the guts to make a stand against your Prime Minist…,0,119,2018-08-13 12:18:57+00:00
2981,1028979605108080640,Vissa har det värre än oss och ändå finns det vissa som förnekar klimatförändringarna. https://t.co/vydcRqJy4e,0,0,2018-08-13 12:20:30+00:00
2982,1028979441500934145,"RT @AndrewGillum: I believe in science. 

That's a stark contrast from our current Governor who says he's not a scientist so he can't say i…",0,232,2018-08-13 12:19:51+00:00
2983,1028979618408218624,RT @francessinclai5: EU court agrees to hear case of families impacted by climate change https://t.co/w0jXVqnUeV,0,17,2018-08-13 12:20:33+00:00
2984,1028979429165465601,RT @markpopham: I’ve been thinking a lot about how the guilt that we feel as individuals about climate change can essentially protect the p…,0,113,2018-08-13 12:19:48+00:00
2985,1028979391177605125,The 50°C city is fast becoming a reality https://t.co/VeJFtO6cRs #ukedchat #geographyteacher #climatechange,0,0,2018-08-13 12:19:39+00:00
2986,1028979232364478464,https://t.co/eIVHxPgHrV,0,0,2018-08-13 12:19:01+00:00
2987,1028979259719606272,RT @DubaiTrends: .NBCNews:#UAE became the only Gulf country to establish a ministry dedicated to climate change that cuts across public&amp;pri…,0,4,2018-08-13 12:19:07+00:00
2988,1028979280917590016,🔥 “This summer of fire and swelter looks a lot like the future that scientists have been warning about in the era o… https://t.co/iCeHXuu2Up,1,0,2018-08-13 12:19:12+00:00
2989,1028979231055859713,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 12:19:00+00:00
2990,1028979277545463809,"RT @ProfPCDoherty: #QandA The debate on what science suggests is the existential threat of continued, cumulative &amp; ramped-up greenhouse gas…",0,94,2018-08-13 12:19:11+00:00
2991,1028979479199326214,#Walmart tried to make #sustainability affordable. Here’s what happened. https://t.co/oOlvjTX53N Via… https://t.co/qaBWgtCgMD,7,6,2018-08-13 12:20:00+00:00
2992,1028979218850500609,@aurman7 @struikmans @thefutureBigly @SimonMaxfield8 @JPolov @FredFoxyGuy @GreenOlivine @NikolovScience @blaubok… https://t.co/s0JYJF6Ppi,1,0,2018-08-13 12:18:57+00:00
2993,1028979560652697600,The latest Lloyd Barnes - The Environment Daily! https://t.co/0qZxGBE1C7 Thanks to @AdventHOS @ProjectMEDEAS… https://t.co/Ng5KD7D9My,0,0,2018-08-13 12:20:19+00:00
2994,1028979142547648512,RT @simondonner: This was 60 years ago. Climate change explained on television. Directed by Frank Capra. https://t.co/AA8t8mOYIX via,0,90,2018-08-13 12:18:39+00:00
2995,1028979286789763073,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:19:14+00:00
2996,1028979502431514624,"Is there a need for a Clean Air Act in Southeast Asia?
https://t.co/n2Q9dTlsFA
#ClimateChange #SEA #SoutheastAsia… https://t.co/HLwdndEloK",0,0,2018-08-13 12:20:05+00:00
2997,1028979206510665728,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:18:54+00:00
2998,1028979441760960512,Lisez The Ecology Daily ▸ aujourd'hui à la Une: @KathleenShimp #news #globalwarming https://t.co/EWTh5Ye76D,0,0,2018-08-13 12:19:51+00:00
2999,1028979097530056705,RT @unionsaustralia: Climate change is real and no amount of denial by people in the Turnbull government won’t stop it. Working people dese…,0,33,2018-08-13 12:18:29+00:00
3000,1028979243588284417,"RT @BrendanCarton: Ears burning @JoshFrydenberg? They're saying the NEG is basically setting a torch to Australia's climate, and killing th…",0,6,2018-08-13 12:19:03+00:00
3001,1028979528071147520,RT @PaulEDawson: Policies that choke off fossil fuels at their origin — shutting down mines and wells; banning new ones; opting against new…,0,396,2018-08-13 12:20:11+00:00
3002,1028979512883724288,RT @kurtbardella: Best read about all things #Planet #Earth https://t.co/QtwnNtI48W,0,7,2018-08-13 12:20:08+00:00
3003,1028979293114826753,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:19:15+00:00
3004,1028979175120465920,"RT @Jim_Pembroke: This is beyond a farce.
Turnbull gave $444 million to a niche GBRF #REEFGATE 
Whose board members openly support big coal…",0,295,2018-08-13 12:18:47+00:00
3005,1028979188483727366,"RT @GRI_LSE: Most of the top global companies in the electricity, coal &amp; oil &amp; gas sectors have yet to adopt business strategies that align…",0,6,2018-08-13 12:18:50+00:00
3006,1028979284008828929,RT @unionsaustralia: Climate change is real and no amount of denial by people in the Turnbull government won’t stop it. Working people dese…,0,33,2018-08-13 12:19:13+00:00
3007,1028979160163737601,RT @nytimes: Humans almost saved the planet from climate change 30 years ago. This is the story of how we failed: a tragedy in 2 acts.,0,606,2018-08-13 12:18:43+00:00
3008,1028979595121442816,"RT @ouronehome: .@astro_timpeake &amp; @SirDavidBBC - Two greats protecting @OurOneHome 🌍💚

""We need to take #ClimateChange very seriously"" war…",0,1,2018-08-13 12:20:27+00:00
3009,1028979466502995974,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 12:19:56+00:00
